school_id,class_id,legacy_student_id,attend_date,notes
110,31,11005795,20140131,LEGACY
110,31,11005795,20140204,LEGACY
110,30,11005795,20140206,LEGACY
110,29,11005795,20140207,LEGACY
110,31,11005795,20140207,LEGACY
110,31,11005795,20140211,LEGACY
110,31,11005795,20140214,LEGACY
110,29,11005795,20140214,LEGACY
110,30,11005795,20140217,LEGACY
110,31,11005795,20140217,LEGACY
110,29,11005795,20140219,LEGACY
110,31,11005795,20140219,LEGACY
110,29,11005795,20140221,LEGACY
110,31,11005795,20140221,LEGACY
110,29,11005795,20140224,LEGACY
110,29,11005795,20140226,LEGACY
110,29,11005836,20131105,LEGACY
110,29,11005836,20131118,LEGACY
110,29,11005836,20131125,LEGACY
110,29,11005836,20131129,LEGACY
110,29,11005836,20131202,LEGACY
110,29,11005836,20131216,LEGACY
110,29,11005836,20131223,LEGACY
110,29,11005836,20131226,LEGACY
110,29,11005836,20131227,LEGACY
110,29,11005836,20131230,LEGACY
110,29,11005836,20140103,LEGACY
110,29,11005836,20140107,LEGACY
110,30,11005836,20140108,LEGACY
110,31,11005836,20140110,LEGACY
110,30,11005836,20140115,LEGACY
110,29,11005836,20140118,LEGACY
110,29,11005836,20140120,LEGACY
110,29,11005836,20140127,LEGACY
110,29,11005836,20140131,LEGACY
110,31,11005836,20140204,LEGACY
110,30,11005836,20140206,LEGACY
110,29,11005836,20140206,LEGACY
110,31,11005836,20140211,LEGACY
110,29,11005836,20140217,LEGACY
110,30,11005836,20140219,LEGACY
110,29,11005836,20140220,LEGACY
110,31,11005836,20140225,LEGACY
110,30,11005836,20140226,LEGACY
110,29,11005843,20131101,LEGACY
110,29,11005843,20131104,LEGACY
110,29,11005843,20131106,LEGACY
110,29,11005843,20131118,LEGACY
110,29,11005843,20131121,LEGACY
110,29,11005843,20131125,LEGACY
110,29,11005843,20131127,LEGACY
110,29,11005843,20131129,LEGACY
110,29,11005843,20131202,LEGACY
110,29,11005843,20131204,LEGACY
110,29,11005843,20131216,LEGACY
110,29,11005843,20131220,LEGACY
110,29,11005843,20131227,LEGACY
110,29,11005843,20131230,LEGACY
110,29,11005843,20140110,LEGACY
110,29,11005843,20140113,LEGACY
110,29,11005843,20140117,LEGACY
110,29,11005843,20140120,LEGACY
110,29,11005843,20140122,LEGACY
110,29,11005843,20140124,LEGACY
110,29,11005843,20140127,LEGACY
110,29,11005843,20140129,LEGACY
110,29,11005843,20140131,LEGACY
110,29,11005843,20140205,LEGACY
110,29,11005843,20140207,LEGACY
110,29,11005843,20140210,LEGACY
110,29,11005843,20140212,LEGACY
110,29,11005843,20140214,LEGACY
110,29,11005843,20140217,LEGACY
110,29,11005843,20140224,LEGACY
110,29,11005844,20131101,LEGACY
110,29,11005844,20131104,LEGACY
110,29,11005844,20131106,LEGACY
110,29,11005844,20131118,LEGACY
110,29,11005844,20131121,LEGACY
110,29,11005844,20131125,LEGACY
110,29,11005844,20131127,LEGACY
110,29,11005844,20131129,LEGACY
110,29,11005844,20131202,LEGACY
110,29,11005844,20131204,LEGACY
110,29,11005844,20131211,LEGACY
110,29,11005844,20131216,LEGACY
110,29,11005844,20131218,LEGACY
110,29,11005844,20131220,LEGACY
110,29,11005844,20131223,LEGACY
110,29,11005844,20131227,LEGACY
110,29,11005844,20131230,LEGACY
110,29,11005844,20140106,LEGACY
110,29,11005844,20140110,LEGACY
110,29,11005844,20140113,LEGACY
110,29,11005844,20140115,LEGACY
110,29,11005844,20140117,LEGACY
110,29,11005844,20140120,LEGACY
110,29,11005844,20140122,LEGACY
110,29,11005844,20140124,LEGACY
110,29,11005844,20140127,LEGACY
110,29,11005844,20140129,LEGACY
110,29,11005844,20140131,LEGACY
110,29,11005844,20140205,LEGACY
110,29,11005844,20140207,LEGACY
110,29,11005844,20140210,LEGACY
110,29,11005844,20140212,LEGACY
110,29,11005844,20140214,LEGACY
110,29,11005844,20140217,LEGACY
110,29,11005844,20140219,LEGACY
110,29,11005844,20140221,LEGACY
110,29,11005844,20140224,LEGACY
110,29,11005844,20140226,LEGACY
110,29,11005850,20131101,LEGACY
110,29,11005850,20131102,LEGACY
110,29,11005850,20131104,LEGACY
110,29,11005850,20131105,LEGACY
110,29,11005850,20131106,LEGACY
110,30,11005850,20131107,LEGACY
110,29,11005850,20131107,LEGACY
110,29,11005850,20131116,LEGACY
110,29,11005850,20131118,LEGACY
110,29,11005850,20131127,LEGACY
110,29,11005850,20131203,LEGACY
110,29,11005850,20131209,LEGACY
110,29,11005850,20131223,LEGACY
110,29,11005850,20140127,LEGACY
110,29,11005850,20140128,LEGACY
110,29,11005850,20140201,LEGACY
110,29,11005850,20140204,LEGACY
110,29,11005850,20140206,LEGACY
110,29,11005850,20140210,LEGACY
110,29,11005850,20140211,LEGACY
110,29,11005850,20140226,LEGACY
110,29,11005867,20131101,LEGACY
110,31,11005867,20131105,LEGACY
110,31,11005867,20131116,LEGACY
110,31,11005867,20131119,LEGACY
110,31,11005867,20131120,LEGACY
110,31,11005867,20131126,LEGACY
110,31,11005867,20131203,LEGACY
110,29,11005867,20131206,LEGACY
110,31,11005867,20131207,LEGACY
110,29,11005867,20131213,LEGACY
110,29,11005867,20131220,LEGACY
110,31,11005867,20131221,LEGACY
110,29,11005867,20131223,LEGACY
110,29,11005867,20131227,LEGACY
110,31,11005867,20140103,LEGACY
110,31,11005867,20140104,LEGACY
110,29,11005867,20140120,LEGACY
110,29,11005867,20140124,LEGACY
110,29,11005867,20140131,LEGACY
110,31,11005867,20140208,LEGACY
110,29,11005867,20140211,LEGACY
110,29,11005867,20140214,LEGACY
110,31,11005867,20140215,LEGACY
110,29,11005867,20140217,LEGACY
110,31,11005867,20140218,LEGACY
110,30,11005867,20140220,LEGACY
110,29,11005867,20140221,LEGACY
110,31,11005867,20140222,LEGACY
110,31,11005867,20140225,LEGACY
110,29,11005867,20140225,LEGACY
110,29,11005868,20131105,LEGACY
110,29,11005868,20131119,LEGACY
110,30,11005868,20131119,LEGACY
110,29,11005868,20131126,LEGACY
110,29,11005868,20131203,LEGACY
110,30,11005868,20131203,LEGACY
110,31,11005868,20131207,LEGACY
110,30,11005868,20131207,LEGACY
110,29,11005868,20131210,LEGACY
110,30,11005868,20131210,LEGACY
110,29,11005868,20131214,LEGACY
110,31,11005868,20131221,LEGACY
110,30,11005868,20131221,LEGACY
110,31,11005868,20140104,LEGACY
110,30,11005868,20140104,LEGACY
110,30,11005868,20140107,LEGACY
110,30,11005868,20140110,LEGACY
110,31,11005868,20140110,LEGACY
110,31,11005868,20140118,LEGACY
110,30,11005868,20140118,LEGACY
110,30,11005868,20140120,LEGACY
110,29,11005868,20140120,LEGACY
110,29,11005868,20140128,LEGACY
110,30,11005868,20140128,LEGACY
110,30,11005868,20140201,LEGACY
110,31,11005873,20131101,LEGACY
110,29,11005873,20131104,LEGACY
110,29,11005873,20131106,LEGACY
110,29,11005873,20131111,LEGACY
110,31,11005873,20131115,LEGACY
110,29,11005873,20131118,LEGACY
110,29,11005873,20131125,LEGACY
110,29,11005873,20131206,LEGACY
110,31,11005873,20131206,LEGACY
110,29,11005873,20131209,LEGACY
110,29,11005873,20131218,LEGACY
110,29,11005873,20131223,LEGACY
110,30,11005873,20131226,LEGACY
110,29,11005873,20131230,LEGACY
110,29,11005873,20140106,LEGACY
110,29,11005873,20140120,LEGACY
110,29,11005873,20140122,LEGACY
110,31,11005873,20140122,LEGACY
110,29,11005873,20140127,LEGACY
110,31,11005873,20140128,LEGACY
110,29,11005873,20140131,LEGACY
110,31,11005873,20140204,LEGACY
110,30,11005873,20140206,LEGACY
110,29,11005873,20140207,LEGACY
110,31,11005873,20140207,LEGACY
110,31,11005873,20140211,LEGACY
110,31,11005873,20140214,LEGACY
110,29,11005873,20140214,LEGACY
110,29,11005873,20140217,LEGACY
110,30,11005873,20140217,LEGACY
110,31,11005873,20140217,LEGACY
110,29,11005873,20140219,LEGACY
110,31,11005873,20140219,LEGACY
110,29,11005873,20140221,LEGACY
110,31,11005873,20140221,LEGACY
110,29,11005873,20140224,LEGACY
110,29,11005873,20140226,LEGACY
110,29,11005889,20131105,LEGACY
110,30,11005889,20131105,LEGACY
110,31,11005889,20131106,LEGACY
110,30,11005889,20131106,LEGACY
110,29,11005889,20131119,LEGACY
110,30,11005889,20131119,LEGACY
110,31,11005889,20131218,LEGACY
110,30,11005889,20131218,LEGACY
110,29,11005889,20140107,LEGACY
110,30,11005889,20140107,LEGACY
110,29,11005889,20140114,LEGACY
110,30,11005889,20140114,LEGACY
110,31,11005889,20140122,LEGACY
110,30,11005889,20140122,LEGACY
110,29,11005893,20131104,LEGACY
110,31,11005893,20131105,LEGACY
110,29,11005893,20131106,LEGACY
110,29,11005893,20131107,LEGACY
110,29,11005893,20131118,LEGACY
110,29,11005893,20131120,LEGACY
110,29,11005893,20131202,LEGACY
110,31,11005893,20131203,LEGACY
110,29,11005893,20131230,LEGACY
110,29,11005893,20140113,LEGACY
110,29,11005893,20140127,LEGACY
110,31,11005893,20140128,LEGACY
110,29,11005893,20140129,LEGACY
110,29,11005893,20140131,LEGACY
110,29,11005898,20131104,LEGACY
110,29,11005898,20131106,LEGACY
110,29,11005898,20131111,LEGACY
110,30,11005898,20131111,LEGACY
110,29,11005898,20131115,LEGACY
110,31,11005898,20131123,LEGACY
110,29,11005898,20131125,LEGACY
110,29,11005898,20131129,LEGACY
110,29,11005898,20131202,LEGACY
110,29,11005898,20131204,LEGACY
110,29,11005898,20131209,LEGACY
110,29,11005898,20131211,LEGACY
110,30,11005898,20131212,LEGACY
110,29,11005898,20131218,LEGACY
110,30,11005898,20131219,LEGACY
110,31,11005898,20131221,LEGACY
110,29,11005898,20131221,LEGACY
110,29,11005898,20131223,LEGACY
110,29,11005898,20131223,LEGACY
110,30,11005898,20131223,LEGACY
110,30,11005898,20131226,LEGACY
110,29,11005898,20131227,LEGACY
110,31,11005898,20131227,LEGACY
110,31,11005898,20131228,LEGACY
110,29,11005898,20131228,LEGACY
110,29,11005898,20131230,LEGACY
110,31,11005898,20140103,LEGACY
110,31,11005898,20140104,LEGACY
110,29,11005898,20140104,LEGACY
110,31,11005898,20140118,LEGACY
110,29,11005898,20140118,LEGACY
110,29,11005898,20140122,LEGACY
110,30,11005898,20140123,LEGACY
110,31,11005898,20140125,LEGACY
110,29,11005898,20140125,LEGACY
110,29,11005898,20140127,LEGACY
110,29,11005898,20140129,LEGACY
110,30,11005898,20140130,LEGACY
110,31,11005898,20140201,LEGACY
110,29,11005898,20140201,LEGACY
110,31,11005898,20140205,LEGACY
110,29,11005898,20140210,LEGACY
110,31,11005898,20140211,LEGACY
110,29,11005898,20140212,LEGACY
110,31,11005898,20140215,LEGACY
110,29,11005898,20140215,LEGACY
110,29,11005898,20140217,LEGACY
110,30,11005898,20140220,LEGACY
110,29,11005898,20140224,LEGACY
110,29,11005898,20140226,LEGACY
110,31,11005898,20140226,LEGACY
110,30,11005898,20140226,LEGACY
110,31,11005907,20131102,LEGACY
110,29,11005907,20131106,LEGACY
110,31,11005907,20131119,LEGACY
110,30,11005907,20131121,LEGACY
110,29,11005907,20131121,LEGACY
110,31,11005907,20131123,LEGACY
110,31,11005907,20131126,LEGACY
110,29,11005907,20131126,LEGACY
110,31,11005907,20131130,LEGACY
110,29,11005907,20131202,LEGACY
110,31,11005907,20131203,LEGACY
110,29,11005907,20131203,LEGACY
110,29,11005907,20131204,LEGACY
110,29,11005907,20131205,LEGACY
110,31,11005907,20131207,LEGACY
110,31,11005907,20140104,LEGACY
110,29,11005907,20140106,LEGACY
110,31,11005907,20140107,LEGACY
110,29,11005907,20140108,LEGACY
110,29,11005907,20140109,LEGACY
110,31,11005907,20140111,LEGACY
110,29,11005907,20140113,LEGACY
110,31,11005907,20140125,LEGACY
110,29,11005907,20140127,LEGACY
110,31,11005907,20140128,LEGACY
110,29,11005907,20140128,LEGACY
110,29,11005907,20140129,LEGACY
110,29,11005907,20140130,LEGACY
110,31,11005907,20140201,LEGACY
110,31,11005907,20140204,LEGACY
110,29,11005907,20140204,LEGACY
110,29,11005907,20140210,LEGACY
110,31,11005907,20140211,LEGACY
110,29,11005936,20131104,LEGACY
110,30,11005936,20131106,LEGACY
110,29,11005936,20131118,LEGACY
110,29,11005936,20131125,LEGACY
110,29,11005936,20131202,LEGACY
110,30,11005936,20131205,LEGACY
110,31,11005936,20131206,LEGACY
110,31,11005936,20131213,LEGACY
110,31,11005936,20131220,LEGACY
110,31,11005936,20131227,LEGACY
110,31,11005936,20140103,LEGACY
110,29,11005936,20140106,LEGACY
110,30,11005936,20140109,LEGACY
110,31,11005936,20140110,LEGACY
110,29,11005936,20140113,LEGACY
110,31,11005936,20140117,LEGACY
110,29,11005936,20140120,LEGACY
110,29,11005936,20140127,LEGACY
110,30,11005936,20140130,LEGACY
110,29,11005936,20140210,LEGACY
110,29,11005936,20140217,LEGACY
110,30,11005936,20140220,LEGACY
110,31,11005936,20140221,LEGACY
110,30,11005943,20131102,LEGACY
110,29,11005943,20131102,LEGACY
110,29,11005968,20131125,LEGACY
110,29,11005968,20131205,LEGACY
110,31,11005968,20131213,LEGACY
110,31,11005968,20131220,LEGACY
110,31,11005968,20140110,LEGACY
110,31,11005968,20140117,LEGACY
110,31,11005968,20140124,LEGACY
110,31,11005968,20140131,LEGACY
110,31,11005968,20140207,LEGACY
110,30,11005968,20140214,LEGACY
110,31,11005968,20140221,LEGACY
110,31,11005983,20131101,LEGACY
110,31,11005983,20131102,LEGACY
110,31,11005983,20131105,LEGACY
110,29,11005983,20131105,LEGACY
110,30,11005983,20131107,LEGACY
110,29,11005983,20131107,LEGACY
110,31,11005983,20131116,LEGACY
110,30,11005983,20131119,LEGACY
110,31,11005983,20131119,LEGACY
110,29,11005983,20131119,LEGACY
110,30,11005983,20131121,LEGACY
110,30,11005983,20131126,LEGACY
110,31,11005983,20131130,LEGACY
110,30,11005983,20131202,LEGACY
110,31,11005983,20131203,LEGACY
110,29,11005983,20131203,LEGACY
110,30,11005983,20131205,LEGACY
110,29,11005983,20131205,LEGACY
110,31,11005983,20131207,LEGACY
110,30,11005983,20131212,LEGACY
110,29,11005983,20131212,LEGACY
110,31,11005983,20131213,LEGACY
110,30,11005983,20131216,LEGACY
110,31,11005983,20131221,LEGACY
110,30,11005983,20131223,LEGACY
110,30,11005983,20131226,LEGACY
110,29,11005983,20131226,LEGACY
110,31,11005983,20131227,LEGACY
110,31,11005983,20131228,LEGACY
110,31,11005983,20140103,LEGACY
110,31,11005983,20140104,LEGACY
110,31,11005983,20140107,LEGACY
110,29,11005983,20140107,LEGACY
110,30,11005983,20140109,LEGACY
110,29,11005983,20140109,LEGACY
110,31,11005983,20140110,LEGACY
110,31,11005983,20140111,LEGACY
110,30,11005983,20140113,LEGACY
110,31,11005983,20140114,LEGACY
110,29,11005983,20140114,LEGACY
110,30,11005983,20140116,LEGACY
110,29,11005983,20140116,LEGACY
110,31,11005983,20140117,LEGACY
110,31,11005983,20140118,LEGACY
110,30,11005983,20140120,LEGACY
110,30,11005983,20140123,LEGACY
110,29,11005983,20140123,LEGACY
110,31,11005983,20140125,LEGACY
110,30,11005983,20140127,LEGACY
110,31,11005983,20140128,LEGACY
110,29,11005983,20140128,LEGACY
110,30,11005983,20140130,LEGACY
110,29,11005983,20140130,LEGACY
110,31,11005983,20140131,LEGACY
110,31,11005983,20140201,LEGACY
110,31,11005983,20140204,LEGACY
110,29,11005983,20140204,LEGACY
110,31,11005983,20140211,LEGACY
110,31,11005983,20140214,LEGACY
110,31,11005983,20140215,LEGACY
110,30,11005983,20140217,LEGACY
110,31,11005983,20140218,LEGACY
110,29,11005983,20140218,LEGACY
110,30,11005983,20140220,LEGACY
110,29,11005983,20140220,LEGACY
110,31,11005983,20140221,LEGACY
110,31,11005983,20140222,LEGACY
110,30,11005983,20140224,LEGACY
110,31,11005983,20140225,LEGACY
110,29,11005983,20140225,LEGACY
110,31,11005984,20131106,LEGACY
110,30,11005984,20131106,LEGACY
110,29,11005984,20131203,LEGACY
110,30,11005984,20131203,LEGACY
110,31,11005984,20131218,LEGACY
110,30,11005984,20131218,LEGACY
110,29,11005984,20140114,LEGACY
110,30,11005984,20140114,LEGACY
110,29,11006007,20131125,LEGACY
110,29,11006007,20131130,LEGACY
110,29,11006007,20131202,LEGACY
110,31,11006025,20131102,LEGACY
110,30,11006025,20131104,LEGACY
110,31,11006025,20131104,LEGACY
110,31,11006025,20131106,LEGACY
110,30,11006025,20131106,LEGACY
110,31,11006025,20131118,LEGACY
110,30,11006025,20131119,LEGACY
110,31,11006025,20131120,LEGACY
110,30,11006025,20131120,LEGACY
110,31,11006025,20131125,LEGACY
110,30,11006025,20131126,LEGACY
110,29,11006025,20131129,LEGACY
110,30,11006025,20131202,LEGACY
110,31,11006025,20131202,LEGACY
110,31,11006025,20131204,LEGACY
110,30,11006025,20131204,LEGACY
110,30,11006025,20131209,LEGACY
110,31,11006025,20131209,LEGACY
110,30,11006025,20131216,LEGACY
110,31,11006025,20131216,LEGACY
110,31,11006051,20131227,LEGACY
110,31,11006051,20140108,LEGACY
110,30,11006051,20140108,LEGACY
110,30,11006060,20131101,LEGACY
110,31,11006060,20131101,LEGACY
110,31,11006060,20131106,LEGACY
110,31,11006060,20131120,LEGACY
110,31,11006060,20131204,LEGACY
110,30,11006060,20131204,LEGACY
110,30,11006060,20131206,LEGACY
110,31,11006060,20131206,LEGACY
110,30,11006060,20131213,LEGACY
110,31,11006060,20131213,LEGACY
110,31,11006060,20131218,LEGACY
110,30,11006060,20131218,LEGACY
110,30,11006060,20140106,LEGACY
110,31,11006060,20140108,LEGACY
110,30,11006060,20140110,LEGACY
110,31,11006060,20140110,LEGACY
110,31,11006060,20140122,LEGACY
110,30,11006060,20140122,LEGACY
110,31,11006060,20140212,LEGACY
110,30,11006060,20140212,LEGACY
110,30,11006060,20140214,LEGACY
110,31,11006060,20140214,LEGACY
110,30,11006060,20140221,LEGACY
110,31,11006060,20140221,LEGACY
110,30,11006060,20140224,LEGACY
110,30,11006070,20131118,LEGACY
110,29,11006070,20131118,LEGACY
110,30,11006070,20131119,LEGACY
110,30,11006070,20131202,LEGACY
110,29,11006070,20131202,LEGACY
110,30,11006070,20131203,LEGACY
110,30,11006070,20131209,LEGACY
110,29,11006070,20131209,LEGACY
110,30,11006070,20131210,LEGACY
110,30,11006070,20131216,LEGACY
110,29,11006070,20131216,LEGACY
110,30,11006070,20140106,LEGACY
110,29,11006070,20140106,LEGACY
110,30,11006070,20140107,LEGACY
110,30,11006070,20140113,LEGACY
110,29,11006070,20140113,LEGACY
110,30,11006070,20140127,LEGACY
110,29,11006070,20140127,LEGACY
110,30,11006070,20140128,LEGACY
110,30,11006070,20140204,LEGACY
110,30,11006070,20140210,LEGACY
110,29,11006070,20140210,LEGACY
110,30,11006070,20140211,LEGACY
110,30,11006070,20140214,LEGACY
110,31,11006070,20140214,LEGACY
110,30,11006070,20140217,LEGACY
110,29,11006070,20140217,LEGACY
110,29,11006070,20140218,LEGACY
110,30,11006070,20140218,LEGACY
110,31,11006070,20140219,LEGACY
110,30,11006070,20140219,LEGACY
110,30,11006070,20140220,LEGACY
110,29,11006070,20140220,LEGACY
110,30,11006070,20140221,LEGACY
110,31,11006070,20140221,LEGACY
110,30,11006070,20140224,LEGACY
110,29,11006070,20140224,LEGACY
110,29,11006107,20131101,LEGACY
110,29,11006107,20131116,LEGACY
110,29,11006107,20131123,LEGACY
110,29,11006107,20131127,LEGACY
110,29,11006107,20131207,LEGACY
110,29,11006107,20131213,LEGACY
110,29,11006107,20131220,LEGACY
110,29,11006107,20131221,LEGACY
110,29,11006107,20131228,LEGACY
110,29,11006107,20140103,LEGACY
110,29,11006107,20140104,LEGACY
110,29,11006107,20140110,LEGACY
110,29,11006107,20140117,LEGACY
110,29,11006107,20140118,LEGACY
110,29,11006107,20140124,LEGACY
110,29,11006107,20140125,LEGACY
110,29,11006107,20140131,LEGACY
110,29,11006107,20140208,LEGACY
110,29,11006107,20140215,LEGACY
110,29,11006107,20140222,LEGACY
110,31,11006110,20131102,LEGACY
110,30,11006110,20131102,LEGACY
110,30,11006110,20131107,LEGACY
110,29,11006110,20131107,LEGACY
110,30,11006110,20131123,LEGACY
110,31,11006110,20131130,LEGACY
110,30,11006110,20131130,LEGACY
110,30,11006110,20131205,LEGACY
110,29,11006110,20131205,LEGACY
110,31,11006110,20131207,LEGACY
110,30,11006110,20131207,LEGACY
110,30,11006110,20131212,LEGACY
110,29,11006110,20131212,LEGACY
110,30,11006110,20131216,LEGACY
110,29,11006110,20131216,LEGACY
110,30,11006110,20131219,LEGACY
110,31,11006110,20131221,LEGACY
110,30,11006110,20131221,LEGACY
110,30,11006110,20131226,LEGACY
110,29,11006110,20131226,LEGACY
110,31,11006110,20131228,LEGACY
110,30,11006110,20131228,LEGACY
110,30,11006110,20140102,LEGACY
110,29,11006110,20140102,LEGACY
110,31,11006110,20140104,LEGACY
110,30,11006110,20140104,LEGACY
110,30,11006110,20140109,LEGACY
110,29,11006110,20140109,LEGACY
110,30,11006110,20140116,LEGACY
110,29,11006110,20140116,LEGACY
110,31,11006110,20140118,LEGACY
110,30,11006110,20140118,LEGACY
110,30,11006110,20140123,LEGACY
110,29,11006110,20140123,LEGACY
110,31,11006110,20140125,LEGACY
110,30,11006110,20140125,LEGACY
110,30,11006110,20140130,LEGACY
110,29,11006110,20140130,LEGACY
110,31,11006110,20140201,LEGACY
110,30,11006110,20140201,LEGACY
110,30,11006110,20140206,LEGACY
110,29,11006110,20140206,LEGACY
110,31,11006110,20140208,LEGACY
110,30,11006110,20140208,LEGACY
110,31,11006110,20140215,LEGACY
110,30,11006110,20140215,LEGACY
110,30,11006110,20140220,LEGACY
110,29,11006110,20140220,LEGACY
110,31,11006110,20140222,LEGACY
110,30,11006110,20140222,LEGACY
110,30,11006111,20131104,LEGACY
110,31,11006111,20131106,LEGACY
110,29,11006135,20131104,LEGACY
110,29,11006135,20131107,LEGACY
110,29,11006135,20131116,LEGACY
110,29,11006135,20131121,LEGACY
110,29,11006135,20131123,LEGACY
110,29,11006135,20131127,LEGACY
110,29,11006135,20131130,LEGACY
110,29,11006135,20131204,LEGACY
110,29,11006135,20131212,LEGACY
110,29,11006135,20131218,LEGACY
110,29,11006135,20131221,LEGACY
110,29,11006135,20140104,LEGACY
110,29,11006135,20140108,LEGACY
110,29,11006135,20140111,LEGACY
110,29,11006135,20140115,LEGACY
110,29,11006135,20140118,LEGACY
110,29,11006135,20140125,LEGACY
110,29,11006135,20140129,LEGACY
110,29,11006135,20140201,LEGACY
110,29,11006135,20140205,LEGACY
110,29,11006135,20140208,LEGACY
110,29,11006135,20140217,LEGACY
110,29,11006135,20140219,LEGACY
110,29,11006135,20140222,LEGACY
110,31,11006180,20131102,LEGACY
110,30,11006180,20131102,LEGACY
110,30,11006180,20131104,LEGACY
110,29,11006180,20131104,LEGACY
110,29,11006180,20131105,LEGACY
110,30,11006180,20131105,LEGACY
110,31,11006180,20131106,LEGACY
110,31,11006180,20131116,LEGACY
110,30,11006180,20131116,LEGACY
110,30,11006180,20131118,LEGACY
110,29,11006180,20131118,LEGACY
110,30,11006180,20131119,LEGACY
110,30,11006180,20131123,LEGACY
110,30,11006180,20131125,LEGACY
110,29,11006180,20131125,LEGACY
110,29,11006180,20131126,LEGACY
110,30,11006180,20131126,LEGACY
110,31,11006180,20131127,LEGACY
110,29,11006180,20131129,LEGACY
110,30,11006180,20131129,LEGACY
110,31,11006180,20131130,LEGACY
110,30,11006180,20131130,LEGACY
110,30,11006180,20131202,LEGACY
110,29,11006180,20131202,LEGACY
110,29,11006180,20131203,LEGACY
110,30,11006180,20131203,LEGACY
110,31,11006180,20131204,LEGACY
110,31,11006180,20131207,LEGACY
110,30,11006180,20131207,LEGACY
110,30,11006180,20131209,LEGACY
110,29,11006180,20131209,LEGACY
110,29,11006180,20131210,LEGACY
110,30,11006180,20131210,LEGACY
110,31,11006180,20131211,LEGACY
110,30,11006180,20131216,LEGACY
110,29,11006180,20131216,LEGACY
110,31,11006180,20131218,LEGACY
110,31,11006180,20131221,LEGACY
110,30,11006180,20131221,LEGACY
110,30,11006180,20131223,LEGACY
110,29,11006180,20131223,LEGACY
110,30,11006180,20131226,LEGACY
110,29,11006180,20131226,LEGACY
110,31,11006180,20131228,LEGACY
110,30,11006180,20131228,LEGACY
110,30,11006180,20131230,LEGACY
110,29,11006180,20131230,LEGACY
110,31,11006180,20140104,LEGACY
110,30,11006180,20140104,LEGACY
110,30,11006180,20140106,LEGACY
110,29,11006180,20140106,LEGACY
110,31,11006180,20140108,LEGACY
110,31,11006180,20140111,LEGACY
110,30,11006180,20140111,LEGACY
110,30,11006180,20140113,LEGACY
110,29,11006180,20140113,LEGACY
110,29,11006180,20140114,LEGACY
110,30,11006180,20140114,LEGACY
110,31,11006180,20140115,LEGACY
110,31,11006180,20140118,LEGACY
110,30,11006180,20140118,LEGACY
110,30,11006180,20140120,LEGACY
110,29,11006180,20140120,LEGACY
110,31,11006180,20140122,LEGACY
110,31,11006180,20140125,LEGACY
110,30,11006180,20140125,LEGACY
110,30,11006180,20140127,LEGACY
110,29,11006180,20140127,LEGACY
110,29,11006180,20140128,LEGACY
110,30,11006180,20140128,LEGACY
110,31,11006180,20140129,LEGACY
110,31,11006180,20140201,LEGACY
110,30,11006180,20140201,LEGACY
110,29,11006180,20140204,LEGACY
110,30,11006180,20140204,LEGACY
110,31,11006180,20140208,LEGACY
110,30,11006180,20140208,LEGACY
110,29,11006180,20140210,LEGACY
110,30,11006180,20140210,LEGACY
110,29,11006180,20140211,LEGACY
110,30,11006180,20140211,LEGACY
110,31,11006180,20140215,LEGACY
110,30,11006180,20140215,LEGACY
110,30,11006180,20140217,LEGACY
110,29,11006180,20140217,LEGACY
110,29,11006180,20140218,LEGACY
110,30,11006180,20140218,LEGACY
110,31,11006180,20140219,LEGACY
110,31,11006180,20140222,LEGACY
110,30,11006180,20140222,LEGACY
110,30,11006180,20140224,LEGACY
110,29,11006180,20140224,LEGACY
110,29,11006180,20140225,LEGACY
110,30,11006180,20140225,LEGACY
110,31,11006199,20131102,LEGACY
110,30,11006199,20131102,LEGACY
110,29,11006199,20131105,LEGACY
110,30,11006199,20131105,LEGACY
110,30,11006199,20131107,LEGACY
110,29,11006199,20131107,LEGACY
110,31,11006199,20131116,LEGACY
110,30,11006199,20131116,LEGACY
110,29,11006199,20131119,LEGACY
110,30,11006199,20131119,LEGACY
110,30,11006199,20131123,LEGACY
110,30,11006199,20131126,LEGACY
110,31,11006199,20131127,LEGACY
110,30,11006199,20131127,LEGACY
110,30,11006199,20131129,LEGACY
110,31,11006199,20131130,LEGACY
110,30,11006199,20131130,LEGACY
110,30,11006199,20131202,LEGACY
110,29,11006199,20131202,LEGACY
110,30,11006199,20131206,LEGACY
110,31,11006199,20131206,LEGACY
110,31,11006199,20131207,LEGACY
110,30,11006199,20131207,LEGACY
110,29,11006199,20131210,LEGACY
110,30,11006199,20131210,LEGACY
110,31,11006199,20131211,LEGACY
110,30,11006199,20131211,LEGACY
110,31,11006199,20131218,LEGACY
110,30,11006199,20131218,LEGACY
110,30,11006199,20131219,LEGACY
110,29,11006199,20131219,LEGACY
110,30,11006199,20131220,LEGACY
110,31,11006199,20131220,LEGACY
110,29,11006199,20140102,LEGACY
110,30,11006199,20140103,LEGACY
110,31,11006199,20140104,LEGACY
110,30,11006199,20140104,LEGACY
110,29,11006199,20140107,LEGACY
110,30,11006199,20140107,LEGACY
110,30,11006199,20140109,LEGACY
110,31,11006199,20140111,LEGACY
110,30,11006199,20140111,LEGACY
110,29,11006199,20140114,LEGACY
110,30,11006199,20140114,LEGACY
110,30,11006199,20140116,LEGACY
110,29,11006199,20140116,LEGACY
