payment_id,contract_id,amount,date_realized
11006199261001,1100619926,   63.00,20140901
11006199261001,1100619926,   63.00,20141001
11006199261001,1100619926,   63.00,20141101
11006199261001,1100619926,   63.00,20141201
11006199261001,1100619926,   63.00,20150101
11006199261001,1100619926,   63.00,20150201
11006199261001,1100619926,   63.00,20150301
11006199261001,1100619926,   63.00,20150401
11006199261001,1100619926,   63.00,20150501
11006199261001,1100619926,   63.00,20150601
11006199261001,1100619926,   63.00,20150701
11006199261001,1100619926,   63.00,20150801
11006199261001,1100619926,   63.00,20150901
11006199261001,1100619926,   69.00,20151001
11006252231001,1100625223,   48.00,20131201
11006252231001,1100625223,   48.00,20140101
11006252231001,1100625223,   48.00,20140201
11006252231001,1100625223,   48.00,20140301
11006252231001,1100625223,   48.00,20140401
11006252231001,1100625223,   48.00,20140501
11006252231001,1100625223,   48.00,20140601
11006252231001,1100625223,   48.00,20140701
11006252231001,1100625223,   48.00,20140801
11006252231001,1100625223,   48.00,20140901
11006252231001,1100625223,   48.00,20141001
11006252231001,1100625223,   48.00,20141101
11006252231001,1100625223,   48.00,20141201
11006252231001,1100625223,   48.00,20150101
11006252231001,1100625223,   48.00,20150201
11006252231001,1100625223,   48.00,20150301
11006252231001,1100625223,   48.00,20150401
11006252231001,1100625223,   48.00,20150501
11006252231001,1100625223,   48.00,20150601
11006252231001,1100625223,   48.00,20150701
11006252231001,1100625223,   48.00,20150801
11006252231001,1100625223,   48.00,20150901
11006252231001,1100625223,   40.00,20151001
11006258231001,1100625823,   38.00,20130301
11006258231001,1100625823,   38.00,20130401
11006258231001,1100625823,   38.00,20130501
11006258231001,1100625823,   38.00,20130601
11006258231001,1100625823,   38.00,20130701
11006258231001,1100625823,   38.00,20130801
11006258231001,1100625823,   38.00,20130901
11006258231001,1100625823,   38.00,20131001
11006258231001,1100625823,   38.00,20131101
11006258231001,1100625823,   38.00,20131201
11006258231001,1100625823,   38.00,20140101
11006258231001,1100625823,   38.00,20140201
11006258231001,1100625823,   38.00,20140301
11006258231001,1100625823,   38.00,20140401
11006258231001,1100625823,   38.00,20140501
11006258231001,1100625823,   38.00,20140601
11006258231001,1100625823,   38.00,20140701
11006258231001,1100625823,   38.00,20140801
11006258231002,1100625823,   41.00,20130401
11006258231002,1100625823,   41.00,20130501
11006258231002,1100625823,   41.00,20130601
11006258231002,1100625823,   41.00,20130701
11006258231002,1100625823,   41.00,20130801
11006258231002,1100625823,   41.00,20130901
11006258231002,1100625823,   41.00,20131001
11006258231002,1100625823,   41.00,20131101
11006258231002,1100625823,   41.00,20131201
11006258231002,1100625823,   41.00,20140101
11006258231002,1100625823,   41.00,20140201
11006258231002,1100625823,   41.00,20140301
11006258231002,1100625823,   41.00,20140401
11006258231002,1100625823,   41.00,20140501
11006258231002,1100625823,   41.00,20140601
11006258231002,1100625823,   41.00,20140701
11006258231002,1100625823,   41.00,20140801
11006258231006,1100625823,   43.00,20130501
11006258231006,1100625823,   43.00,20130601
11006258231006,1100625823,   43.00,20130701
11006258231006,1100625823,   43.00,20130801
11006258231006,1100625823,   43.00,20130901
11006258231006,1100625823,   43.00,20131001
11006258231006,1100625823,   43.00,20131101
11006258231006,1100625823,   43.00,20131201
11006258231006,1100625823,   43.00,20140101
11006258231006,1100625823,   43.00,20140201
11006258231006,1100625823,   43.00,20140301
11006258231006,1100625823,   43.00,20140401
11006258231006,1100625823,   43.00,20140501
11006258231006,1100625823,   43.00,20140601
11006258231006,1100625823,   43.00,20140701
11006258231006,1100625823,   43.00,20140801
11006268151001,1100626815,   74.00,20130201
11006268151001,1100626815,   74.00,20130301
11006268151001,1100626815,   74.00,20130401
11006268151001,1100626815,   74.00,20130501
11006268151001,1100626815,   74.00,20130601
11006268151001,1100626815,   74.00,20130701
11006268151001,1100626815,   74.00,20130801
11006268151001,1100626815,   74.00,20130901
11006268151001,1100626815,   74.00,20131001
11006268151001,1100626815,   74.00,20131101
11006268151002,1100626815,   88.00,20130301
11006268151002,1100626815,   88.00,20130401
11006268151002,1100626815,   88.00,20130501
11006268151002,1100626815,   88.00,20130601
11006268151002,1100626815,   88.00,20130701
11006268151002,1100626815,   88.00,20130801
11006268151002,1100626815,   88.00,20130901
11006268151002,1100626815,   88.00,20131001
11006268151002,1100626815,   88.00,20131101
11006286221001,1100628622,   34.00,20130101
11006286221001,1100628622,   34.00,20130201
11006286221001,1100628622,   34.00,20130301
11006286221001,1100628622,   34.00,20130401
11006286221001,1100628622,   34.00,20130501
11006286221001,1100628622,   34.00,20130601
11006286221001,1100628622,   34.00,20130701
11006286221001,1100628622,   34.00,20130801
11006286221001,1100628622,   34.00,20130901
11006286221001,1100628622,   34.00,20131001
11006286221001,1100628622,   34.00,20131101
11006286221001,1100628622,   34.00,20131201
11006286221001,1100628622,   34.00,20140101
11006286221001,1100628622,   34.00,20140201
11006286221001,1100628622,   34.00,20140301
11006286221001,1100628622,   34.00,20140401
11006286221001,1100628622,   34.00,20140501
11006286221001,1100628622,   34.00,20140601
11006286221001,1100628622,   34.00,20140701
11006286221001,1100628622,   34.00,20140801
11006286221001,1100628622,   34.00,20140901
11006286221001,1100628622,   34.00,20141001
11006286221001,1100628622,   34.00,20141101
11006286221001,1100628622,   34.00,20141201
11006286221002,1100628622,   38.00,20130201
11006286221002,1100628622,   38.00,20130301
11006286221002,1100628622,   38.00,20130401
11006286221002,1100628622,   38.00,20130501
11006286221002,1100628622,   38.00,20130601
11006286221002,1100628622,   38.00,20130701
11006286221002,1100628622,   38.00,20130801
11006286221002,1100628622,   38.00,20130901
11006286221002,1100628622,   38.00,20131001
11006286221002,1100628622,   38.00,20131101
11006286221002,1100628622,   38.00,20131201
11006286221002,1100628622,   38.00,20140101
11006286221002,1100628622,   38.00,20140201
11006286221002,1100628622,   38.00,20140301
11006286221002,1100628622,   38.00,20140401
11006286221002,1100628622,   38.00,20140501
11006286221002,1100628622,   38.00,20140601
11006286221002,1100628622,   38.00,20140701
11006286221002,1100628622,   38.00,20140801
11006286221002,1100628622,   38.00,20140901
11006286221002,1100628622,   38.00,20141001
11006286221002,1100628622,   38.00,20141101
11006286221002,1100628622,   38.00,20141201
11006286221005,1100628622,   43.00,20130301
11006286221005,1100628622,   43.00,20130401
11006286221005,1100628622,   43.00,20130501
11006286221005,1100628622,   43.00,20130601
11006286221005,1100628622,   43.00,20130701
11006286221005,1100628622,   43.00,20130801
11006286221005,1100628622,   43.00,20130901
11006286221005,1100628622,   43.00,20131001
11006286221005,1100628622,   43.00,20131101
11006286221005,1100628622,   43.00,20131201
11006286221005,1100628622,   43.00,20140101
11006286221005,1100628622,   43.00,20140201
11006286221005,1100628622,   43.00,20140301
11006286221005,1100628622,   43.00,20140401
11006286221005,1100628622,   43.00,20140501
11006286221005,1100628622,   43.00,20140601
11006286221005,1100628622,   43.00,20140701
11006286221005,1100628622,   43.00,20140801
11006286221005,1100628622,   43.00,20140901
11006286221005,1100628622,   43.00,20141001
11006286221005,1100628622,   43.00,20141101
11006286221005,1100628622,   43.00,20141201
11006335131001,1100633513,  106.22,20130701
11006335131001,1100633513,  106.22,20130801
11006335131001,1100633513,  106.22,20130901
11006335131001,1100633513,  106.22,20131001
11006335131001,1100633513,  106.22,20131101
11006335131001,1100633513,  106.22,20131201
11006335131001,1100633513,  106.22,20140101
11006335131001,1100633513,  106.22,20140201
11006335131001,1100633513,  106.24,20140301
11006335131101,1100633513,  120.00,20130801
11006335131101,1100633513,  120.00,20130901
11006335131101,1100633513,  120.00,20131001
11006335131101,1100633513,  120.00,20131101
11006335131101,1100633513,  120.00,20131201
11006335131101,1100633513,  120.00,20140101
11006335131101,1100633513,  120.00,20140201
11006335131101,1100633513,  116.00,20140301
11006360241101,1100636024,  183.00,20131201
11006360241101,1100636024,  183.00,20140101
11006360241101,1100636024,  183.00,20140201
11006360241101,1100636024,  183.00,20140301
11006360241101,1100636024,  183.00,20140401
11006360241101,1100636024,  183.00,20140501
11006360241101,1100636024,  183.00,20140601
11006360241101,1100636024,  183.00,20140701
11006360241101,1100636024,   31.00,20140801
11006366241001,1100636624,  179.00,20131201
11006366241001,1100636624,  179.00,20140101
11006366241001,1100636624,  179.00,20140201
11006366241001,1100636624,  179.00,20140301
11006366241001,1100636624,  179.00,20140401
11006366241001,1100636624,  179.00,20140501
11006366241001,1100636624,  179.00,20140601
11006366241001,1100636624,  179.00,20140701
11006366241001,1100636624,  179.00,20140801
11006366241001,1100636624,  179.00,20140901
11006366241001,1100636624,  179.00,20141001
11006366241001,1100636624,  179.00,20141101
11006366241001,1100636624,  179.00,20141201
11006366241001,1100636624,  179.00,20150101
11006366241001,1100636624,  179.00,20150201
11006366241001,1100636624,  179.00,20150301
11006366241001,1100636624,  179.00,20150401
11006366241001,1100636624,  179.00,20150501
11006366241001,1100636624,  179.00,20150601
11006366241001,1100636624,  179.00,20150701
11006366241001,1100636624,  179.00,20150801
11006366241001,1100636624,  179.00,20150901
11006366241001,1100636624,  179.00,20151001
11006366241001,1100636624,  185.00,20151101
11006454241001,1100645424,  156.00,20130101
11006454241001,1100645424,  156.00,20130201
11006454241001,1100645424,  156.00,20130301
11006454241001,1100645424,  156.00,20130401
11006454241001,1100645424,  156.00,20130501
11006454241001,1100645424,  156.00,20130601
11006454241001,1100645424,  156.00,20130701
11006454241001,1100645424,  156.00,20130801
11006454241001,1100645424,  156.00,20130901
11006454241001,1100645424,  156.00,20131001
11006454241001,1100645424,  156.00,20131101
11006454241001,1100645424,  156.00,20131201
11006454241001,1100645424,  156.00,20140101
11006454241001,1100645424,  156.00,20140201
11006454241001,1100645424,  156.00,20140301
11006454241001,1100645424,  156.00,20140401
11006454241001,1100645424,  156.00,20140501
11006454241001,1100645424,  156.00,20140601
11006454241001,1100645424,  156.00,20140701
11006454241001,1100645424,  156.00,20140801
11006454241001,1100645424,  156.00,20140901
11006454241001,1100645424,  156.00,20141001
11006454241001,1100645424,  156.00,20141101
11006490241001,1100649024,  126.00,20130101
11006490241001,1100649024,  126.00,20130201
11006490241001,1100649024,  126.00,20130301
11006490241001,1100649024,  126.00,20130401
11006490241001,1100649024,  126.00,20130501
11006490241001,1100649024,  126.00,20130601
11006490241001,1100649024,  126.00,20130701
11006490241001,1100649024,  126.00,20130801
11006490241001,1100649024,  126.00,20130901
11006490241001,1100649024,  126.00,20131001
11006490241001,1100649024,  126.00,20131101
11006490241001,1100649024,  126.00,20131201
11006490241001,1100649024,  126.00,20140101
11006490241001,1100649024,  126.00,20140201
11006490241001,1100649024,  126.00,20140301
11006490241001,1100649024,  126.00,20140401
11006490241001,1100649024,  126.00,20140501
11006549241001,1100654924,  145.00,20140301
11006549241001,1100654924,  145.00,20140401
11006549241001,1100654924,  145.00,20140501
11006549241001,1100654924,  145.00,20140601
11006549241001,1100654924,  145.00,20140701
11006549241001,1100654924,  145.00,20140801
11006549241001,1100654924,  145.00,20140901
11006549241001,1100654924,  145.00,20141001
11006549241001,1100654924,  145.00,20141101
11006549241001,1100654924,  145.00,20141201
11006549241001,1100654924,  145.00,20150101
11006549241001,1100654924,  145.00,20150201
11006549241001,1100654924,  145.00,20150301
11006549241001,1100654924,  145.00,20150401
11006549241001,1100654924,  145.00,20150501
11006549241001,1100654924,  145.00,20150601
11006549241001,1100654924,  145.00,20150701
11006549241001,1100654924,  145.00,20150801
11006549241001,1100654924,  145.00,20150901
11006549241001,1100654924,  145.00,20151001
11006549241001,1100654924,  145.00,20151101
11006549241001,1100654924,  145.00,20151201
11006549241001,1100654924,  150.00,20160101
11006636141001,1100663614,   59.00,20130201
11006636141001,1100663614,   59.00,20130301
11006636141001,1100663614,   59.00,20130401
11006636141001,1100663614,   59.00,20130501
11006636141001,1100663614,   59.00,20130601
11006636141001,1100663614,   59.00,20130701
11006636141001,1100663614,   59.00,20130801
11006636141001,1100663614,   59.00,20130901
11006636141001,1100663614,   59.00,20131001
11006636141001,1100663614,   59.00,20131101
11006636141002,1100663614,   70.00,20130301
11006636141002,1100663614,   70.00,20130401
11006636141002,1100663614,   70.00,20130501
11006636141002,1100663614,   70.00,20130601
11006636141002,1100663614,   70.00,20130701
11006636141002,1100663614,   70.00,20130801
11006636141002,1100663614,   70.00,20130901
11006636141002,1100663614,   70.00,20131001
11006636141002,1100663614,   70.00,20131101
11006643241001,1100664324,   86.00,20121001
11006643241001,1100664324,   86.00,20121101
11006643241001,1100664324,   86.00,20121201
11006643241001,1100664324,   86.00,20130101
11006643241001,1100664324,   86.00,20130201
11006643241001,1100664324,   86.00,20130301
11006643241001,1100664324,   86.00,20130401
11006643241001,1100664324,   86.00,20130501
11006643241001,1100664324,   86.00,20130601
11006643241001,1100664324,   86.00,20130701
11006643241001,1100664324,   86.00,20130801
11006643241001,1100664324,   86.00,20130901
11006643241001,1100664324,   86.00,20131001
11006643241001,1100664324,   86.00,20131101
11006643241001,1100664324,   86.00,20131201
11006643241001,1100664324,   86.00,20140101
11006643241001,1100664324,   86.00,20140201
11006643241001,1100664324,   86.00,20140301
11006643241001,1100664324,   86.00,20140401
11006643241001,1100664324,   86.00,20140501
11006643241001,1100664324,   86.00,20140601
11006643241001,1100664324,   86.00,20140701
11006643241001,1100664324,   77.00,20140801
11006666231001,1100666623,  123.00,20140101
11006666231001,1100666623,  123.00,20140201
11006666231001,1100666623,  123.00,20140301
11006666231001,1100666623,  123.00,20140401
11006666231001,1100666623,  123.00,20140501
11006666231001,1100666623,  123.00,20140601
11006666231001,1100666623,  123.00,20140701
11006666231001,1100666623,  123.00,20140801
11006666231001,1100666623,  123.00,20140901
11006666231001,1100666623,  123.00,20141001
11006666231001,1100666623,  123.00,20141101
11006666231001,1100666623,  123.00,20141201
11006666231001,1100666623,  123.00,20150101
11006666231001,1100666623,  123.00,20150201
11006666231001,1100666623,  123.00,20150301
11006666231001,1100666623,  123.00,20150401
11006666231001,1100666623,  123.00,20150501
11006666231001,1100666623,  123.00,20150601
11006666231001,1100666623,  123.00,20150701
11006666231001,1100666623,  123.00,20150801
11006666231001,1100666623,  123.00,20150901
11006666231001,1100666623,  123.00,20151001
11006666231001,1100666623,  130.00,20151101
11006667231001,1100666723,  123.00,20140101
11006667231001,1100666723,  123.00,20140201
11006667231001,1100666723,  123.00,20140301
11006667231001,1100666723,  123.00,20140401
11006667231001,1100666723,  123.00,20140501
11006667231001,1100666723,  123.00,20140601
11006667231001,1100666723,  123.00,20140701
11006667231001,1100666723,  123.00,20140801
11006667231001,1100666723,  123.00,20140901
11006667231001,1100666723,  123.00,20141001
11006667231001,1100666723,  123.00,20141101
11006667231001,1100666723,  123.00,20141201
11006667231001,1100666723,  123.00,20150101
11006667231001,1100666723,  123.00,20150201
11006667231001,1100666723,  123.00,20150301
11006667231001,1100666723,  123.00,20150401
11006667231001,1100666723,  123.00,20150501
11006667231001,1100666723,  123.00,20150601
11006667231001,1100666723,  123.00,20150701
11006667231001,1100666723,  123.00,20150801
11006667231001,1100666723,  123.00,20150901
11006667231001,1100666723,  123.00,20151001
11006667231001,1100666723,  130.00,20151101
11006675231001,1100667523,   94.00,20121001
11006675231001,1100667523,   94.00,20121001
11006675231001,1100667523,   94.00,20121101
11006675231001,1100667523,   21.48,20121201
11006675231002,1100667523,   47.00,20121101
11006675231002,1100667523,   47.00,20121201
11006675231002,1100667523,   47.00,20130101
11006675231002,1100667523,   47.00,20130201
11006675231002,1100667523,   47.00,20130301
11006675231002,1100667523,   47.00,20130401
11006675231002,1100667523,   47.00,20130501
11006675231002,1100667523,   47.00,20130601
11006675231002,1100667523,   47.00,20130701
11006675231002,1100667523,   47.00,20130801
11006675231002,1100667523,   47.00,20130901
11006675231002,1100667523,   47.00,20131001
11006675231002,1100667523,   47.00,20131101
11006675231002,1100667523,   47.00,20131201
11006675231002,1100667523,   47.00,20140101
11006675231002,1100667523,   47.00,20140201
11006675231002,1100667523,   47.00,20140301
11006734221001,1100673422,   85.00,20121201
11006734221001,1100673422,   85.00,20130101
11006734221001,1100673422,   85.00,20130201
11006734221001,1100673422,   85.00,20130301
11006734221001,1100673422,   85.00,20130401
11006734221001,1100673422,   85.00,20130501
11006734221001,1100673422,   85.00,20130601
11006734221001,1100673422,   85.00,20130701
11006734221001,1100673422,   85.00,20130801
11006745231001,1100674523,  169.00,20130601
11006745231001,1100674523,  169.00,20130701
11006745231001,1100674523,  169.00,20130801
11006745231001,1100674523,  169.00,20130901
11006745231001,1100674523,  169.00,20131001
11006745231001,1100674523,  169.00,20131101
11006745231001,1100674523,  169.00,20131201
11006745231001,1100674523,  169.00,20140101
11006745231001,1100674523,  169.00,20140201
11006747241001,1100674724,   90.00,20121201
11006747241001,1100674724,   90.00,20130101
11006747241001,1100674724,   90.00,20130201
11006747241001,1100674724,   90.00,20130301
11006747241001,1100674724,   90.00,20130401
11006747241001,1100674724,   90.00,20130501
11006747241001,1100674724,   90.00,20130601
11006747241001,1100674724,   90.00,20130701
11006747241001,1100674724,   90.00,20130801
11006747241001,1100674724,   90.00,20130901
11006747241001,1100674724,   90.00,20131001
11006747241001,1100674724,   90.00,20131101
11006747241001,1100674724,   90.00,20131201
11006747241001,1100674724,   90.00,20140101
11006747241001,1100674724,   90.00,20140201
11006747241001,1100674724,   90.00,20140301
11006747241001,1100674724,   90.00,20140401
11006747241001,1100674724,   90.00,20140501
11006747241001,1100674724,   90.00,20140601
11006747241001,1100674724,   90.00,20140701
11006747241001,1100674724,   90.00,20140801
11006747241001,1100674724,   90.00,20140901
11006747241001,1100674724,   90.00,20141001
11006755231001,1100675523,   91.00,20140101
11006755231001,1100675523,   91.00,20140201
11006755231001,1100675523,   91.00,20140301
11006755231001,1100675523,   91.00,20140401
11006755231001,1100675523,   91.00,20140501
11006755231001,1100675523,   91.00,20140601
11006755231001,1100675523,   91.00,20140701
11006755231001,1100675523,   91.00,20140801
11006755231001,1100675523,   91.00,20140901
11006755231001,1100675523,   91.00,20141001
11006755231001,1100675523,   91.00,20141101
11006755231001,1100675523,   91.00,20141201
11006755231001,1100675523,   91.00,20150101
11006755231001,1100675523,   91.00,20150201
11006755231001,1100675523,   91.00,20150301
11006755231001,1100675523,   91.00,20150401
11006755231001,1100675523,   91.00,20150501
11006755231001,1100675523,   91.00,20150601
11006755231001,1100675523,   91.00,20150701
11006755231001,1100675523,   91.00,20150801
11006755231001,1100675523,   91.00,20150901
11006755231001,1100675523,   91.00,20151001
11006755231001,1100675523,  100.00,20151101
11006769241001,1100676924,  212.00,20131001
11006769241001,1100676924,  212.00,20131101
11006769241001,1100676924,  212.00,20131201
11006769241001,1100676924,  212.00,20140101
11006769241001,1100676924,  212.00,20140201
11006769241001,1100676924,  212.00,20140301
11006769241001,1100676924,  212.00,20140401
11006769241001,1100676924,  212.00,20140501
11006769241001,1100676924,  216.00,20140601
11006776241001,1100677624,  162.00,20130101
11006776241001,1100677624,  162.00,20130201
11006776241001,1100677624,  162.00,20130301
11006776241001,1100677624,  162.00,20130401
11006776241001,1100677624,  162.00,20130501
11006776241001,1100677624,  162.00,20130601
11006776241001,1100677624,  162.00,20130701
11006776241001,1100677624,  162.00,20130801
11006776241001,1100677624,  162.00,20130901
11006776241001,1100677624,  162.00,20131001
11006776241001,1100677624,  162.00,20131101
11006776241001,1100677624,  162.00,20131201
11006776241001,1100677624,  162.00,20140101
11006776241001,1100677624,  162.00,20140201
11006776241001,1100677624,  162.00,20140301
11006776241001,1100677624,  162.00,20140401
11006776241001,1100677624,  162.00,20140501
11006776241001,1100677624,  162.00,20140601
11006776241001,1100677624,  162.00,20140701
11006776241001,1100677624,  162.00,20140801
11006776241001,1100677624,  162.00,20140901
11006776241001,1100677624,  162.00,20141001
11006776241001,1100677624,  162.00,20141101
11006785241001,1100678524,   55.00,20121201
11006785241001,1100678524,   55.00,20130101
11006785241001,1100678524,   55.00,20130201
11006785241001,1100678524,   55.00,20130301
11006785241001,1100678524,   55.00,20130401
11006785241001,1100678524,   55.00,20130501
11006785241001,1100678524,   55.00,20130601
11006785241001,1100678524,   55.00,20130701
11006785241001,1100678524,   55.00,20130801
11006785241001,1100678524,   55.00,20130901
11006785241001,1100678524,   55.00,20131001
11006785241001,1100678524,   55.00,20131101
11006785241001,1100678524,   55.00,20131201
11006785241001,1100678524,   55.00,20140101
11006785241001,1100678524,   55.00,20140201
11006785241001,1100678524,   55.00,20140301
11006785241001,1100678524,   55.00,20140401
11006785241001,1100678524,   55.00,20140501
11006785241001,1100678524,   55.00,20140601
11006785241001,1100678524,   55.00,20140701
11006785241001,1100678524,   55.00,20140801
11006785241001,1100678524,   55.00,20140901
11006785241001,1100678524,   55.00,20141001
11006883231001,1100688323,  160.00,20130601
11006883231001,1100688323,  160.00,20130701
11006883231001,1100688323,  160.00,20130801
11006883231001,1100688323,  160.00,20130901
11006883231001,1100688323,  160.00,20131001
11006883231001,1100688323,  160.00,20131101
11006883231001,1100688323,  160.00,20131201
11006883231001,1100688323,  160.00,20140101
11006883231001,1100688323,  160.00,20140201
11006894241001,1100689424,  154.00,20140101
11006894241001,1100689424,  154.00,20140201
11006894241001,1100689424,  154.00,20140301
11006894241001,1100689424,  154.00,20140401
11006894241001,1100689424,  154.00,20140501
11006894241001,1100689424,  154.00,20140601
11006894241001,1100689424,  154.00,20140701
11006894241001,1100689424,  154.00,20140801
11006894241001,1100689424,  154.00,20140901
11006894241001,1100689424,  154.00,20141001
11006894241001,1100689424,  154.00,20141101
11006894241001,1100689424,  154.00,20141201
11006894241001,1100689424,  154.00,20150101
11006894241001,1100689424,  154.00,20150201
11006894241001,1100689424,  154.00,20150301
11006894241001,1100689424,  154.00,20150401
11006894241001,1100689424,  154.00,20150501
11006894241001,1100689424,  154.00,20150601
11006894241001,1100689424,  154.00,20150701
11006894241001,1100689424,  154.00,20150801
11006894241001,1100689424,  154.00,20150901
11006894241001,1100689424,  154.00,20151001
11006894241001,1100689424,  161.00,20151101
11006895232001,1100689523,  152.00,20140101
11006895232001,1100689523,  152.00,20140201
11006909231001,1100690923,   64.00,20131001
11006909231001,1100690923,   64.00,20131101
11006909231001,1100690923,   64.00,20131201
11006909231001,1100690923,   64.00,20140101
11006909231001,1100690923,   64.00,20140201
11006909231001,1100690923,   64.00,20140301
11006909231001,1100690923,   64.00,20140401
11006909231001,1100690923,   64.00,20140501
11006909231001,1100690923,   64.00,20140601
11006909231001,1100690923,   61.00,20140701
11006909231101,1100690923,   71.00,20131101
11006909231101,1100690923,   71.00,20131201
11006909231101,1100690923,   71.00,20140101
11006909231101,1100690923,   71.00,20140201
11006909231101,1100690923,   71.00,20140301
11006909231101,1100690923,   71.00,20140401
11006909231101,1100690923,   71.00,20140501
11006909231101,1100690923,   71.00,20140601
11006909231101,1100690923,   70.00,20140701
11006909231201,1100690923,   80.00,20131201
11006909231201,1100690923,   80.00,20140101
11006909231201,1100690923,   80.00,20140201
11006909231201,1100690923,   80.00,20140301
11006909231201,1100690923,   80.00,20140401
11006909231201,1100690923,   80.00,20140501
11006909231201,1100690923,   80.00,20140601
11006909231201,1100690923,   77.00,20140701
11006921231001,1100692123,   83.00,20130101
11006921231001,1100692123,   83.00,20130201
11006921231001,1100692123,   83.00,20130301
11006921231001,1100692123,   83.00,20130401
11006921231001,1100692123,   83.00,20130501
11006921231001,1100692123,   83.00,20130601
11006921231001,1100692123,   83.00,20130701
11006921231001,1100692123,   83.00,20130801
11006921231001,1100692123,   83.00,20130901
11006921231001,1100692123,   83.00,20131001
11006921231002,1100692123,   99.00,20130201
11006921231002,1100692123,   99.00,20130301
11006921231002,1100692123,   99.00,20130401
11006921231002,1100692123,   99.00,20130501
11006921231002,1100692123,   99.00,20130601
11006921231002,1100692123,   99.00,20130701
11006921231002,1100692123,   99.00,20130801
11006921231002,1100692123,   99.00,20130901
11006921231002,1100692123,   99.00,20131001
11006924211001,1100692421,  141.00,20130801
11006924211001,1100692421,  141.00,20130901
11006924211001,1100692421,  141.00,20131001
11006924211001,1100692421,  141.00,20131101
11006924211001,1100692421,  141.00,20131201
11006924211001,1100692421,  141.00,20140101
11006924211001,1100692421,  141.00,20140201
11006924211001,1100692421,  141.00,20140301
11006924211001,1100692421,  144.00,20140401
11006961241001,1100696124,  212.00,20131201
11006961241001,1100696124,  212.00,20140101
11006961241001,1100696124,  212.00,20140201
11006961241001,1100696124,  212.00,20140301
11006961241001,1100696124,  212.00,20140401
11006961241001,1100696124,  212.00,20140501
11006961241001,1100696124,  212.00,20140601
11006961241001,1100696124,  212.00,20140701
11006961241001,1100696124,  216.00,20140801
11006969241001,1100696924,  170.00,20131201
11006969241001,1100696924,  170.00,20140101
11006969241001,1100696924,  170.00,20140201
11006969241001,1100696924,  170.00,20140301
11006969241001,1100696924,  170.00,20140401
11006969241001,1100696924,  170.00,20140501
11006969241001,1100696924,  170.00,20140601
11006969241001,1100696924,  170.00,20140701
11006969241001,1100696924,  168.00,20140801
11006970211001,1100697021,   36.00,20130101
11006970211001,1100697021,   36.00,20130201
11006970211001,1100697021,   36.00,20130301
11006970211001,1100697021,   36.00,20130401
11006970211001,1100697021,   36.00,20130501
11006970211001,1100697021,   36.00,20130601
11006970211001,1100697021,   36.00,20130701
11006970211001,1100697021,   36.00,20130801
11006970211001,1100697021,   36.00,20130901
11006970211001,1100697021,   36.00,20131001
11006970211002,1100697021,   43.00,20130201
11006970211002,1100697021,   43.00,20130301
11006970211002,1100697021,   43.00,20130401
11006970211002,1100697021,   43.00,20130501
11006970211002,1100697021,   43.00,20130601
11006970211002,1100697021,   43.00,20130701
11006970211002,1100697021,   43.00,20130801
11006970211002,1100697021,   43.00,20130901
11006970211002,1100697021,   43.00,20131001
11006970211006,1100697021,   52.00,20130301
11006970211006,1100697021,   52.00,20130401
11006970211006,1100697021,   52.00,20130501
11006970211006,1100697021,   52.00,20130601
11006970211006,1100697021,   52.00,20130701
11006970211006,1100697021,   52.00,20130801
11006970211006,1100697021,   52.00,20130901
11006970211006,1100697021,   52.00,20131001
11006977221001,1100697722,   32.00,20130101
11006977221001,1100697722,   32.00,20130201
11006977221001,1100697722,   32.00,20130301
11006977221001,1100697722,   32.00,20130401
11006977221001,1100697722,   32.00,20130501
11006977221001,1100697722,   32.00,20130601
11006977221001,1100697722,   32.00,20130701
11006977221001,1100697722,   32.00,20130801
11006977221001,1100697722,   32.00,20130901
11006977221001,1100697722,   32.00,20131001
11006977221001,1100697722,   32.00,20131101
11006977221001,1100697722,   32.00,20131201
11006977221001,1100697722,   32.00,20140101
11006977221001,1100697722,   32.00,20140201
11006977221001,1100697722,   32.00,20140301
11006977221001,1100697722,   32.00,20140401
11006977221001,1100697722,   32.00,20140501
11006977221001,1100697722,   32.00,20140601
11006977221001,1100697722,   32.00,20140701
11006977221001,1100697722,   32.00,20140801
11006977221001,1100697722,   32.00,20140901
11006977221001,1100697722,   32.00,20141001
11006977221001,1100697722,   32.00,20141101
11006977221001,1100697722,   32.00,20141201
11007004231001,1100700423,  212.00,20140201
11007004231001,1100700423,  212.00,20140301
11007004231001,1100700423,  212.00,20140401
11007004231001,1100700423,  212.00,20140501
11007004231001,1100700423,  212.00,20140601
11007004231001,1100700423,  212.00,20140701
11007004231001,1100700423,  212.00,20140801
11007004231001,1100700423,  212.00,20140901
11007004231001,1100700423,  216.00,20141001
11007005231001,1100700523,   49.00,20140301
11007005231001,1100700523,   49.00,20140401
11007005231001,1100700523,   49.00,20140501
11007005231001,1100700523,   49.00,20140601
11007005231001,1100700523,   49.00,20140701
11007005231001,1100700523,   49.00,20140801
11007005231001,1100700523,   49.00,20140901
11007005231001,1100700523,   49.00,20141001
11007005231001,1100700523,   49.00,20141101
11007005231001,1100700523,   49.00,20141201
11007005231001,1100700523,   49.00,20150101
11007005231001,1100700523,   49.00,20150201
11007005231001,1100700523,   49.00,20150301
11007005231001,1100700523,   49.00,20150401
11007005231001,1100700523,   49.00,20150501
